,U_1t_sim
1253,0.942763570018181
1254,0.8936926337886051
1255,0.7820551375888951
1256,0.6114516592753717
1257,0.43064120633278935
1258,0.27984371865233876
1259,0.16582910855954985
1260,0.08604454451298232
1261,0.03951300110928058
1262,0.01899395905646205
1263,0.013460248469608702
1264,0.019371161070406893
1265,0.055076677194885765
1266,0.19360524093376758
1267,0.48899348786158015
1268,0.7588118283216814
1269,0.8726162053421871
1270,0.8840715470235958
1271,0.8237434974683056
1272,0.7010251009915811
1273,0.5926892978602183
1274,0.6013804096633589
1275,0.7482574517434751
1276,0.9145999237720777
1277,0.9824592717412939
1278,0.9949028618500539
1279,0.9937808141580364
1280,0.9644536294957994
1281,0.7260587434591216
1282,0.2063609617000966
1283,0.018622740840772728
1284,0.0020585250260967036
1285,0.001283417329824232
1286,0.005107958490211886
1287,0.039898328534120064
1288,0.19204531645456335
1289,0.4248890132697658
1290,0.5638719544468539
1291,0.5864244881980137
1292,0.5595804635730465
1293,0.5626265237731459
1294,0.6465359438123345
1295,0.7893091089807228
1296,0.9037538355663609
1297,0.9516815359940222
1298,0.954813106684132
1299,0.9088804515687341
1300,0.7510353058427913
1301,0.4798578411615744
1302,0.2780158417053128
1303,0.2262498165140448
1304,0.3032044724179981
1305,0.4841953213363768
1306,0.6535700287195971
1307,0.6929692868189352
1308,0.5506927285291533
1309,0.24505608924570704
1310,0.04502224520588943
1311,0.006003421928020004
1312,0.002695183386475068
1313,0.010466202343485144
1314,0.12749166577905052
1315,0.6709411845001663
1316,0.977290150181891
1317,0.9990581796387903
1318,0.9997551957091222
1319,0.9990204428202873
1320,0.9835997814380497
1321,0.8278921667316954
1322,0.455619114782717
1323,0.21347269768337956
1324,0.14767984015983449
1325,0.1614773326806449
1326,0.20070764813561337
1327,0.21085941784434215
1328,0.1639523934905911
1329,0.09420574012290789
1330,0.0491973751792843
1331,0.03595824243842038
1332,0.05141925720991349
1333,0.12483325456921596
1334,0.31083592299552265
1335,0.5543569634121267
1336,0.7110395051682922
1337,0.7547059239579939
1338,0.7263869908413658
1339,0.6820898663709962
1340,0.6958739700234623
1341,0.8033012370848902
1342,0.9307466369879233
1343,0.986745179280593
1344,0.9973078763632343
1345,0.9981116793929657
1346,0.9917785460109371
1347,0.9076315781045411
1348,0.46422213982596144
1349,0.06756298455063811
1350,0.005704592939103895
1351,0.0015309246860685693
1352,0.0029609148261267046
1353,0.01939841708569479
1354,0.1152742450248172
1355,0.32288837805961934
1356,0.47606427713164545
1357,0.48165166703372847
1358,0.38248577991265664
1359,0.2738972517528787
1360,0.23137323531872062
1361,0.28389595196926887
1362,0.4516779922372957
1363,0.6854261626281443
1364,0.8532498532703907
1365,0.9214586946284089
1366,0.9334331319510807
1367,0.9115811620122627
1368,0.8610063604589184
1369,0.8017542386991307
1370,0.7680079964054969
1371,0.7695066338328336
1372,0.7798394675268633
1373,0.7585779069929408
1374,0.6629673737096259
1375,0.46363062562194013
1376,0.22887254683831565
1377,0.0874025110386672
1378,0.041054216418982215
1379,0.03996342651900897
1380,0.08427372589087734
1381,0.23211571362909633
1382,0.48856230128789063
1383,0.6911412168426747
1384,0.7521703409552218
1385,0.6820441076221538
1386,0.4886864596587561
1387,0.2667835804846328
1388,0.14114621836852737
1389,0.11481232266006847
1390,0.17714935894702832
1391,0.38003428849810383
1392,0.6919063542313009
1393,0.9008876166954691
1394,0.9688227387193035
1395,0.9829165279766311
1396,0.9787686763975907
1397,0.9513380774903626
1398,0.8673771814655722
1399,0.6957501292728361
1400,0.47676134815647614
1401,0.29240968934451095
1402,0.17528735526994982
1403,0.11167385965646154
1404,0.08100107251012006
1405,0.0707729962865237
1406,0.0768197045337654
1407,0.10154546481726195
1408,0.15122764655962279
1409,0.22845238093119546
1410,0.3223384010866832
1411,0.41161867351511683
1412,0.48187717575226285
1413,0.5358508720361237
1414,0.5889549578628891
1415,0.6576655037994472
1416,0.7458874467483478
1417,0.8369626379287554
1418,0.9060586505045847
1419,0.9437411410496425
1420,0.9563800895091785
1421,0.948395743485339
1422,0.9089752875826439
1423,0.8068429186668702
1424,0.62034902194994
1425,0.4020381044777227
1426,0.23831472671557719
1427,0.1508887625400926
1428,0.11487353872588502
1429,0.10674891384966073
1430,0.11314720840522918
1431,0.12522241049658206
1432,0.13599478860602765
1433,0.14185099304729465
1434,0.14408877081040905
1435,0.1480854004628654
1436,0.16165187704336847
1437,0.19511567013144454
1438,0.26313561573672
1439,0.38305798706331606
1440,0.5583417225957213
1441,0.7502877058911854
1442,0.8928778731384827
1443,0.9624376712942307
1444,0.986458847455019
1445,0.9930382622577233
1446,0.9933051031330768
1447,0.9873159796383811
1448,0.9619349328078168
1449,0.8753205560209362
1450,0.6765701304296083
1451,0.41292620647331213
1452,0.2075732705408153
1453,0.09848765658388414
1454,0.05046794973032997
1455,0.03018759249445114
1456,0.02178714553823234
1457,0.019489920178045125
1458,0.02242388987276315
1459,0.033907754289375605
1460,0.06464937940695438
1461,0.13711021731596595
1462,0.27434710379929594
1463,0.460237021639462
1464,0.6339100781154385
1465,0.7536206344444429
1466,0.8238725141135841
1467,0.8672214709965428
1468,0.9021869629198722
1469,0.935851434194748
1470,0.9641314907893173
1471,0.9814131925520898
1472,0.9884120150030424
1473,0.9875692390266683
1474,0.9721488813549727
1475,0.8961189377134111
1476,0.6377311706676951
1477,0.2546399688210029
1478,0.05588875035320123
1479,0.011615488861916736
1480,0.004674235733312026
1481,0.004992420920133549
1482,0.011070920557141723
1483,0.03084253781614262
1484,0.0741242573395225
1485,0.1375902607878225
1486,0.21201599683540412
1487,0.3077755071174231
1488,0.45539190912990335
1489,0.6639933227371566
1490,0.8603519533474431
1491,0.9607397118461755
1492,0.9892821761774376
1493,0.994691039107642
1494,0.9926706259003721
1495,0.9760740437061858
1496,0.901981416716809
1497,0.714563799488773
1498,0.48995120265705594
1499,0.3509543963039129
1500,0.302983331823777
1501,0.2964785177347157
1502,0.27553150581130137
1503,0.20318765050441523
1504,0.10148478570804365
1505,0.03293831965069331
1506,0.00952657558473177
1507,0.005041368368834135
1508,0.009068325776011592
1509,0.04686536956626696
1510,0.2662124044359845
1511,0.7127141998561314
1512,0.945866939313775
1513,0.9887919036430888
1514,0.9935742985264474
1515,0.9881769822377552
1516,0.9616488236313437
1517,0.8887293772653568
1518,0.7842141947131102
1519,0.7081860297426538
1520,0.6805197438414041
1521,0.6678245621271444
1522,0.6222273705232638
1523,0.5088851501242906
1524,0.3367918824461714
1525,0.17845433377540992
1526,0.09008755564381088
1527,0.058732304649026144
1528,0.05911479760418587
1529,0.08249622765295922
1530,0.12202391159911963
1531,0.15563281565830722
1532,0.16188110597032151
1533,0.14914887514263464
1534,0.15048651188196938
1535,0.21176288328440213
1536,0.4121198599404545
1537,0.7551334561790916
1538,0.9622263493853941
1539,0.997122030960302
1540,0.9995857590334446
1541,0.9995296643866807
1542,0.9955178692898493
1543,0.9220156265433807
1544,0.5144549214337992
1545,0.12056968531709633
1546,0.027523418148616082
1547,0.018566156894827164
1548,0.04000718926418775
1549,0.12453292720212689
1550,0.2815404758763855
1551,0.4003241268313964
1552,0.39960558964827947
1553,0.3088722946291412
1554,0.21485142716421934
1555,0.18028309498669126
1556,0.22830359726212823
1557,0.3846301688979204
1558,0.614807023999659
1559,0.7877050883053327
1560,0.8522688097431675
1561,0.8340776701794836
1562,0.7429984659198985
1563,0.6117964304565569
1564,0.5306393990663704
1565,0.5649119952284899
1566,0.7010371100643419
1567,0.8415424519122475
1568,0.9083480624174707
1569,0.9011801137501941
1570,0.7811705396484465
1571,0.45380812872967335
1572,0.12889398174963895
1573,0.026232953087595143
1574,0.01187935695257485
1575,0.02364753059374904
1576,0.11364402372594012
1577,0.41696725488790787
1578,0.7459322211014782
1579,0.8694583888058119
1580,0.8569076530579411
1581,0.7223729792343999
1582,0.48239959621020156
1583,0.29977563327719947
1584,0.2662393140713049
1585,0.3864234699298865
1586,0.6333356520786515
1587,0.83944970089686
1588,0.9163335023143605
1589,0.9081348427286988
1590,0.8002267174188328
1591,0.541033325343581
1592,0.2723038708317413
1593,0.15378504681195637
1594,0.15761555030101
1595,0.2734217523192286
1596,0.49348137457504804
1597,0.6862538581613105
1598,0.7520806541128011
1599,0.6875800719148291
1600,0.49842114880775074
1601,0.27929301963311065
1602,0.15616097848063193
1603,0.13329943768455954
1604,0.19466938203678852
1605,0.3512261150520676
1606,0.5462187162507859
1607,0.6677193981433388
1608,0.6806123713465876
1609,0.603888947718076
1610,0.4894625679557369
1611,0.4201692761021519
1612,0.45289445266840694
1613,0.5947250912016395
1614,0.7730899502432865
1615,0.884120910681358
1616,0.9145035758978927
1617,0.8759901431011163
1618,0.7234705841599632
1619,0.4459506910365432
1620,0.21757161633800604
1621,0.13114801281411215
1622,0.14440539696563914
1623,0.2531459740763058
1624,0.4479407408501457
1625,0.6152375850109926
1626,0.6604644928702336
1627,0.5682650524604763
1628,0.36868298786517273
1629,0.18467420803483392
1630,0.10029191628223338
1631,0.09368282526309057
1632,0.16230070350531312
1633,0.34737548843138955
1634,0.6019447587137551
1635,0.777380275613748
1636,0.8405583942257835
1637,0.8298003319984659
1638,0.7693982014305512
1639,0.6921575021562181
1640,0.6477760575560177
1641,0.6616853746817624
1642,0.7138819477364019
1643,0.7594439865012127
1644,0.7620250740665118
1645,0.6995394924587602
1646,0.5632542927038745
1647,0.3919278289163204
1648,0.2607487509938794
1649,0.2016675970199952
1650,0.20276928593710103
1651,0.24469191776347698
1652,0.2975918301034568
1653,0.32148458755367193
1654,0.29636753499313595
1655,0.24247663278918546
1656,0.20352557162741863
1657,0.21770051255837103
1658,0.32518119034873216
1659,0.5573367687597534
1660,0.8126739602045824
1661,0.9420169687307869
1662,0.976353943445125
1663,0.9763118729144623
1664,0.9402350001645303
1665,0.7954837213542792
1666,0.4997064137411244
1667,0.24235170770734327
1668,0.13396890854718768
1669,0.11944214779384227
1670,0.1656856327996325
1671,0.2661413132961229
1672,0.3878078301970635
1673,0.4774704449629466
1674,0.5118487939037776
1675,0.5027889794481466
1676,0.4758509033426842
1677,0.45269870217247377
1678,0.4404626779982262
1679,0.43193122651866
1680,0.4150562811177645
1681,0.38558472812628625
1682,0.35473728888239414
1683,0.34591038922196304
1684,0.3850366652905319
1685,0.49046189093463644
1686,0.6480460845613731
1687,0.794374812943485
1688,0.8775109403131807
1689,0.8990234540404263
1690,0.8643354303538072
1691,0.7481979074172214
1692,0.5421180446780138
1693,0.3370383952617201
1694,0.22377384198876338
1695,0.20194938991114147
1696,0.2516164236780648
1697,0.3553181386181059
1698,0.4676447723332118
1699,0.5337514598171502
1700,0.5331335858612483
1701,0.4812128081756812
1702,0.41588189589156355
1703,0.3763177434512539
1704,0.38098098463233776
1705,0.4236086453999974
1706,0.4766710998440704
1707,0.5042784841144209
1708,0.48492265279122265
1709,0.42567873386182586
1710,0.36188117710900913
1711,0.33676630969343535
1712,0.3807910697918497
1713,0.504679014962568
1714,0.6711868079034847
1715,0.8008374310767354
1716,0.8563964511938393
1717,0.8442493141352091
1718,0.7588282045391657
1719,0.5995755741269072
1720,0.43289203858023406
1721,0.33977304445987055
1722,0.33708501705349314
1723,0.40207018453617843
1724,0.4828515438365978
1725,0.510903549388247
1726,0.4441353773438179
1727,0.2988298885417895
1728,0.1612723722118899
1729,0.09535325982783682
1730,0.09826720033454744
1731,0.19537864942681554
1732,0.46367858686507735
1733,0.78349155511152
1734,0.9306140742444097
1735,0.9609608094234737
1736,0.9381994825861033
1737,0.8186470638627532
1738,0.5466457831647029
1739,0.2928046797147962
1740,0.1974121264628686
1741,0.23267655609990945
1742,0.385636099440342
1743,0.5927867035013293
1744,0.723674463398629
1745,0.7335166591354436
1746,0.6244093807798864
1747,0.42869377473320003
1748,0.2610891137884138
1749,0.19460538736308586
1750,0.22498689114519982
1751,0.34936525037291544
1752,0.5255715498509218
1753,0.6519257526926836
1754,0.6764565563197534
1755,0.606419253218264
1756,0.4870116956995072
1757,0.40426594305749697
1758,0.42484765473767006
1759,0.5660393516117747
1760,0.7588451209646592
1761,0.880484260248875
1762,0.9088620006446033
1763,0.8461335434519082
1764,0.6068697912695533
1765,0.24592553034091608
1766,0.06413109486944153
1767,0.02746419991380582
1768,0.04206125547914092
1769,0.15525439625401677
1770,0.47879656955173994
1771,0.7843157347506748
1772,0.8830652240449777
1773,0.8470677047457036
1774,0.6512737150783798
1775,0.33617961908297
1776,0.1465377359809757
1777,0.11141200171724336
1778,0.1996373513323545
1779,0.47460927035181233
1780,0.7936767314507585
1781,0.930094432800704
1782,0.9539291859272068
1783,0.920459355565354
1784,0.7888369103167606
1785,0.5504530006500788
1786,0.3536070839040692
1787,0.27931375641042583
1788,0.2926821788111884
1789,0.33487373791491526
1790,0.3370344413401936
1791,0.26301922143731643
1792,0.15384777692634244
1793,0.08225723471092417
1794,0.06672756972323832
1795,0.1197001953824669
1796,0.3402501798348214
1797,0.7258909530654943
1798,0.9368979452208472
1799,0.9791058757728933
1800,0.9723384888908757
1801,0.8846998870909133
1802,0.5569080376014564
1803,0.19663840845576236
1804,0.07879677534730795
1805,0.09232163381596553
1806,0.2618040338189678
1807,0.6465513072862916
1808,0.9062762737967223
1809,0.9664985254874051
1810,0.9588062019831559
1811,0.862571752946238
1812,0.5601985402330938
1813,0.2265394609289753
1814,0.08986764009596865
1815,0.06483620351816922
1816,0.08842939307923797
1817,0.14764819427890652
1818,0.20918716011261235
1819,0.22912544863196055
1820,0.213072724758385
1821,0.21044721606276412
1822,0.2802392447003679
1823,0.4860845721894415
1824,0.7772276511874718
1825,0.9427934429521257
1826,0.9826528912779093
1827,0.9833269786462888
1828,0.9422923711570922
1829,0.7336997088672144
1830,0.3517294798127859
1831,0.14387528431369173
1832,0.12102954458577048
1833,0.2474148967041624
1834,0.5665296162326782
1835,0.839576472077028
1836,0.9206956831320452
1837,0.8855511541645669
1838,0.6621631913726702
1839,0.2559604086638033
1840,0.05390167568543547
1841,0.01887379271951836
1842,0.02848317661427057
1843,0.11737611676901938
1844,0.40321896944804325
1845,0.7061367686528807
1846,0.8124170211371835
1847,0.7642708875893098
1848,0.583304413063534
1849,0.37299926156163377
1850,0.2851528485872402
1851,0.36016018603670824
1852,0.5942661817657635
1853,0.8309417061984445
1854,0.9281239338959272
1855,0.9330201077617161
1856,0.8470046157003723
1857,0.5896464549825697
1858,0.2905681457688818
1859,0.16466140006175523
1860,0.19177136466048456
1861,0.3761360000750005
1862,0.6527995994142648
1863,0.8062863480946818
1864,0.7873129816060551
1865,0.5499818561883724
1866,0.17520471134609955
1867,0.024935226391415887
1868,0.0061054985960524635
1869,0.011231437099481876
1870,0.09696852546133844
1871,0.5529061947499209
1872,0.9357473379324831
1873,0.9914618913653297
1874,0.9930667963859902
1875,0.9635378643057875
1876,0.7624403941694561
1877,0.3787006464910592
1878,0.1909276430849252
1879,0.20722511114227815
1880,0.39611216409028877
1881,0.6659625624664851
1882,0.8026541306936312
1883,0.7678532235821517
1884,0.525667427448847
1885,0.18783512363098548
1886,0.04450677836943358
1887,0.02286915056353229
1888,0.05394350291648852
1889,0.2559558623073893
1890,0.6865157681084936
1891,0.912863904840817
1892,0.9468947482188107
1893,0.8800335389047893
1894,0.6018555606376627
1895,0.23923412981598097
1896,0.1004605435523726
1897,0.11877722939736768
1898,0.3306729439838959
1899,0.7402018752807347
1900,0.9462284707583032
1901,0.9799050756785587
1902,0.9632647291376103
1903,0.8269768603155339
1904,0.4484711788810237
1905,0.1624681994594553
1906,0.09724077061469483
1907,0.15820274507627752
1908,0.37704585754304715
1909,0.6454955823716915
1910,0.747328755344232
1911,0.6406671864397697
1912,0.3211969910405862
1913,0.07072166442972119
1914,0.013655115259499024
1915,0.010571848077723272
1916,0.05037885086681252
1917,0.3473110061452922
1918,0.8486635716517218
1919,0.9844482424901997
1920,0.9958276186392895
1921,0.9916395546321155
1922,0.9468608338918995
1923,0.7508540151592756
1924,0.48324637222179107
1925,0.3743268588772132
1926,0.4294618014696707
1927,0.561243168572937
1928,0.6395818205458181
1929,0.5755023996574646
1930,0.34856145867808197
1931,0.1154287352362251
1932,0.028204970032058834
1933,0.014091806294452431
1934,0.029332085083618044
1935,0.1434186923065655
1936,0.4999457229148675
1937,0.8233969751361225
1938,0.920991716680712
1939,0.909498858065872
1940,0.7969279544691439
1941,0.5743026529824696
1942,0.3960139004600789
1943,0.37779076596489447
1944,0.5183274744252906
1945,0.7279712028257306
1946,0.8571246647600276
1947,0.8789515985866012
1948,0.7950603346579816
1949,0.5613886782148536
1950,0.28837621541047026
1951,0.15708424487557843
1952,0.15832952506339248
1953,0.2870450213033575
1954,0.5353377200623269
1955,0.7339365456440872
1956,0.7781695857128134
1957,0.6586596493752666
1958,0.37357891857105996
1959,0.13003140522349127
1960,0.04882019383115024
1961,0.04702923020549161
1962,0.12416105798058769
1963,0.3845629127189304
1964,0.7183713250793247
1965,0.8735384094178171
1966,0.8918363766217762
1967,0.8179789484769022
1968,0.6512188388230246
1969,0.48912424648471126
1970,0.44858091609592565
1971,0.5428062905716721
1972,0.6951663775894821
1973,0.7871743155667734
1974,0.7631249875226259
1975,0.5747557143724916
1976,0.2607373603324506
1977,0.07394904620062237
1978,0.031315833660332644
1979,0.050231358602583445
1980,0.2141950178570332
1981,0.6644546449357315
1982,0.9424958123814745
1983,0.9874162778424228
1984,0.9850591964459374
1985,0.9215279886261385
1986,0.6078961143018639
1987,0.20700931823399316
1988,0.07047843006914807
1989,0.06457161477703012
1990,0.1469842330002082
1991,0.3528751640018808
1992,0.5509673853118209
1993,0.5838320494876184
1994,0.4402230661288218
1995,0.22911586627733493
1996,0.11295938336596784
1997,0.10734431338341466
1998,0.24091800714117573
1999,0.6069153553382243
2000,0.9107298874290799
2001,0.9829892088027865
2002,0.9896204555780138
2003,0.9700971929391906
2004,0.8524974558181093
2005,0.5721173588379246
2006,0.36080006049297764
2007,0.347690273339224
2008,0.49555211725296416
2009,0.6838902548022401
2010,0.7585336292096228
2011,0.6551007195392483
2012,0.332784235977463
2013,0.06438210030632992
2014,0.007763780537550387
2015,0.0032604825692589337
2016,0.012977190533040282
2017,0.14226687618089573
2018,0.6300704237624674
2019,0.9254879890155676
2020,0.9667275470416791
2021,0.915757419866862
2022,0.6188347714997438
2023,0.18793820687525176
2024,0.05231174524906966
2025,0.0633649731787445
2026,0.2860134203295426
2027,0.823133610340353
2028,0.991395212117871
2029,0.9993924624536905
2030,0.9992098905414007
2031,0.9858930389522333
2032,0.7634685684615556
2033,0.23397698525297095
2034,0.04843572752449597
2035,0.030298605324560714
2036,0.06664239194490504
2037,0.1807525972701935
2038,0.29447894607175706
2039,0.2580427630514781
2040,0.11448864277688414
2041,0.03039637434791779
2042,0.013709825119183346
2043,0.03359810717417845
2044,0.248828804875122
2045,0.8314402125688084
2046,0.9942294809838851
2047,0.9996878987964204
2048,0.9994509533159776
2049,0.9808134120536589
2050,0.6050554678594524
2051,0.07004556032316427
2052,0.0061122754191844635
2053,0.006812900219246356
2054,0.07458060238980498
2055,0.5330630626657427
2056,0.9238393667368265
2057,0.9784182450964091
2058,0.94731460616552
2059,0.6660304372502939
2060,0.15950952164737625
2061,0.022575585929867907
2062,0.016813596457206145
2063,0.09935613237668922
2064,0.5659324318848938
2065,0.9464726451443826
2066,0.992597313172103
2067,0.9893237017643736
2068,0.9007808107569519
2069,0.4417180319342462
2070,0.08706254897418975
2071,0.03389888503970169
2072,0.08511738458395324
2073,0.4029566204089158
2074,0.8372473026949777
2075,0.9542010523826605
2076,0.9283649435977247
2077,0.6283744861152643
2078,0.09965523375852126
2079,0.0035814481133902027
2080,0.0005579747703635486
2081,0.0035505925326008198
2082,0.12489388648498301
2083,0.7864795489305447
2084,0.9919100403746037
2085,0.9989834329977578
2086,0.9957972754146354
2087,0.9086045448124251
2088,0.4241042810831739
2089,0.11053724753411143
2090,0.0995726978055071
2091,0.3691929975316621
2092,0.885303822708247
2093,0.995548496510854
2094,0.999354499691622
2095,0.9957728875055709
2096,0.832656045632723
2097,0.10664967771752104
2098,0.0006165780696429513
2099,7.768049797325698e-06
2100,1.360692512229705e-05
2101,0.0013294988196121947
2102,0.10005976870335215
2103,0.616981693067264
2104,0.8847332805129237
2105,0.8937972872668734
2106,0.748505504884003
2107,0.4873924104461304
2108,0.3703270211129356
2109,0.5288865328838808
2110,0.866830945813588
2111,0.9912946713086728
2112,0.9995243893945864
2113,0.9996876113441763
2114,0.9948474600001675
2115,0.8333022052391214
2116,0.19855126509193022
2117,0.011590474167133031
2118,0.002057548777165361
2119,0.005300776580135073
2120,0.053430260246442846
2121,0.28845382657466023
2122,0.5351172151324375
2123,0.5127118288834557
2124,0.2514335064608674
2125,0.05032777842562068
2126,0.009147095334750489
2127,0.008504190685452622
2128,0.05861366181251566
2129,0.4613718640003661
2130,0.9395993623323552
2131,0.9976717495783546
2132,0.9995754919460158
2133,0.9985275486494635
2134,0.9758788546703481
2135,0.7864320251222676
2136,0.4608272386062857
2137,0.34113693424878877
2138,0.44536806988216615
2139,0.6722031157087843
2140,0.8242295297622462
2141,0.8322225595343926
2142,0.6543603757497936
2143,0.2633699256985037
2144,0.03774278348402009
2145,0.004382594977939845
2146,0.002130867922998117
2147,0.00784950336150249
2148,0.07012584419411595
2149,0.3509964080307394
2150,0.6907233686162448
2151,0.8255432263716874
2152,0.820751277568752
2153,0.7339577454410748
2154,0.6309785850040144
2155,0.6112547315287695
2156,0.7093862470253257
2157,0.8498542271256697
2158,0.9326325931344227
2159,0.9529071144988304
2160,0.9219803345059779
2161,0.7767133887279318
2162,0.4641438688390339
2163,0.20248685467132066
2164,0.11571584778701083
2165,0.14551975058719974
2166,0.31486973421744796
2167,0.611381771208871
2168,0.8220827763893213
2169,0.879357739451337
2170,0.8184651909676232
2171,0.5815286745942687
2172,0.2372482762341121
2173,0.05915736953980462
2174,0.018751111466957477
2175,0.01637483463278275
2176,0.04083407445181248
2177,0.14965265126245775
2178,0.4097669266001359
2179,0.6897000422030533
2180,0.8416765324362389
2181,0.8933638994042262
2182,0.8944641161921036
2183,0.861514635162554
2184,0.7972960163262459
2185,0.7096679258417387
2186,0.6174931836523081
2187,0.5431126416475869
2188,0.5028224973470973
2189,0.5037130342840703
2190,0.543317956667239
2191,0.6072119590509419
2192,0.6697890204054868
2193,0.7045956480682329
2194,0.6926538793879307
2195,0.6198896174009747
2196,0.48306606461184254
2197,0.3148543286306904
2198,0.17579129144922578
2199,0.09532935072083204
2200,0.06021349288761574
2201,0.051091216019037024
2202,0.06081543138028176
2203,0.09640466533383985
2204,0.1813677637826946
2205,0.3482654194728527
2206,0.587759157550888
2207,0.8042080337287139
2208,0.9208936770982779
2209,0.9610870797989285
2210,0.9650817702642692
2211,0.9364335418276116
2212,0.8328907854807254
2213,0.615979359313802
2214,0.39271173367572787
2215,0.2930650949858339
2216,0.3326155067282374
2217,0.5001870398148633
2218,0.7085781860236254
2219,0.824953110237084
2220,0.8194007919380278
2221,0.6501910429693949
2222,0.2930600269419213
2223,0.05570061413183802
2224,0.008561008516874084
2225,0.0046365579826129965
2226,0.017505985014037367
2227,0.15559133024873295
2228,0.6400786517356067
2229,0.9428777625380372
2230,0.9886870432478513
2231,0.9887888524422382
2232,0.9522072080393427
2233,0.7640811399338383
2234,0.4281864652307477
2235,0.2343583716216695
2236,0.2152255460388089
2237,0.31829498825833136
2238,0.4854601202796535
2239,0.5915211132095087
2240,0.5614242886365689
2241,0.4023359276546291
2242,0.2216177600742682
2243,0.13400679278040484
2244,0.15154513819517956
2245,0.3183201474393692
2246,0.6562216167242214
2247,0.897418257247832
2248,0.9615901498184338
2249,0.9544594112145184
2250,0.8524676593016536
2251,0.5412893310404414
2252,0.22950324701221597
2253,0.13151669528749338
2254,0.19363655149335557
2255,0.4640086426024545
2256,0.800826715193432
2257,0.9308845808602408
2258,0.9281170871398527
2259,0.7517374792023277
2260,0.25745641322240953
2261,0.018828017760416534
2262,0.0010158642273714118
2263,0.00048578471349979127
2264,0.004186062673461747
2265,0.09012928717871982
2266,0.5528575354468748
2267,0.9023762678979789
2268,0.9662623771376346
2269,0.9554962833136144
2270,0.8764920683880935
2271,0.723995118839196
2272,0.6431907650695882
2273,0.73344357070246
2274,0.8922306540557154
2275,0.9694997157315874
2276,0.9836281631333507
2277,0.9612030649361106
2278,0.7789768043469167
2279,0.2850900947272544
2280,0.036506169638259756
2281,0.006620944087223449
2282,0.008203174719684571
2283,0.050069297956631474
2284,0.285785247068702
2285,0.6408025640276594
2286,0.771790696391135
2287,0.6736602742403437
2288,0.3638840691937696
2289,0.10758362835701268
2290,0.03923677098133414
2291,0.05535045484374787
2292,0.234339769206176
2293,0.7139429661253593
2294,0.9637581531462467
2295,0.9937820927136766
2296,0.9920303338326267
2297,0.9425193986880223
2298,0.6309645827959716
2299,0.20220011018619521
2300,0.06634213500622173
2301,0.0696515888328784
2302,0.1953411910522681
2303,0.5077961441010612
2304,0.7706286946619367
2305,0.8411731075896868
2306,0.766101079537385
2307,0.5433876753135961
2308,0.30643534191412336
2309,0.21706196284845125
2310,0.2903094066295684
2311,0.5399902239396839
2312,0.8105162690691723
2313,0.9206594461164748
2314,0.9201959746964282
2315,0.7917587125628018
2316,0.4316606278454167
2317,0.12051887569506453
2318,0.036052156482845064
2319,0.03480911790907055
2320,0.10759570977558308
2321,0.3676813901995518
2322,0.6902878237797754
2323,0.8196375799147646
2324,0.7754296431462702
2325,0.550346915753564
2326,0.252863660597254
2327,0.1081802867877068
2328,0.09711512708956432
2329,0.21730748789834448
2330,0.5561406715614473
2331,0.8714759789815447
2332,0.9674010081884659
2333,0.9800090049575847
2334,0.9608652566881123
2335,0.8773954644953368
2336,0.7091711102778565
2337,0.569029216712591
2338,0.5462130299925894
2339,0.6056907583940467
2340,0.6508501753487732
2341,0.5897908792644018
2342,0.3694210953994318
2343,0.11330666174158316
2344,0.016591062018521074
2345,0.0030135629292073517
2346,0.002719963566612941
2347,0.015837850312924402
2348,0.1553445945712526
2349,0.6086431249643875
2350,0.9065232543576448
2351,0.9658231274896677
2352,0.9561710371033478
2353,0.8723032326582547
2354,0.6677741636309408
2355,0.47539291936064565
2356,0.4467331401480907
2357,0.5876494013407381
2358,0.7900003525238832
2359,0.9057721023881385
2360,0.9294710433081732
2361,0.8748598785557329
2362,0.663191700832449
2363,0.31619121468921224
2364,0.10467414886709808
2365,0.04643370367826432
2366,0.04687178822243553
2367,0.09151639410506762
2368,0.19882246708083512
2369,0.33490978839879404
2370,0.42305433606552667
2371,0.44513681892602464
2372,0.44522714663863744
2373,0.4839628134713038
2374,0.598552877835537
2375,0.7605500970017427
2376,0.8835727973095776
2377,0.9338532378394387
2378,0.9307589057157055
2379,0.859371748254772
2380,0.6544544610887484
2381,0.36599817861234274
2382,0.1837029903583975
2383,0.13251200395702994
2384,0.1682796801275615
2385,0.28543776231537143
2386,0.442379352594754
2387,0.5407555820216013
2388,0.5294426671535029
2389,0.42516365608159357
2390,0.29964743679480244
2391,0.23067262310603964
2392,0.24864292572862368
2393,0.3697063543161144
2394,0.5741543354829143
2395,0.7531085161323856
2396,0.8348095434007885
2397,0.8322551540186616
2398,0.7573999908851419
2399,0.6307173631622507
2400,0.5243647921990275
2401,0.5047268512923969
2402,0.5764831241074777
2403,0.68429147500832
2404,0.7497179495537186
2405,0.7248518423847562
2406,0.57351828024431
2407,0.3177015238394808
2408,0.12173073261357786
2409,0.05087677619494782
2410,0.044853389153063306
2411,0.09510440749222415
2412,0.2725808853425123
2413,0.5692533274548873
2414,0.7804523441266518
2415,0.848968748208485
2416,0.8275399419527169
2417,0.7430226705370346
2418,0.6440212467723121
2419,0.6069654361776088
2420,0.6604061554701552
2421,0.7577319113665191
2422,0.822763035471757
2423,0.8124190591077032
